plot,year,corner,scale,spcode
309,2001,4,10,unsol309
309,2001,NA,100,vernarka
309,2001,3,10,vernbald
317,2001,2,0.1,acalgrac
317,2001,4,10,acalgrac
317,2001,1,0.1,acalvirg
317,2001,2,0.1,acalvirg
317,2001,3,0.01,acalvirg
317,2001,4,0.1,acalvirg
317,2001,2,1,agrohyem
317,2001,3,10,agrohyem
317,2001,4,1,agrohyem
317,2001,1,10,ambrarte
317,2001,2,0.1,ambrarte
317,2001,3,10,ambrarte
317,2001,4,10,ambrarte
317,2001,2,1,ambrbide
317,2001,4,0.1,ambrbide
317,2001,1,1,ambrpsil
317,2001,2,1,ambrpsil
317,2001,3,1,ambrpsil
317,2001,4,1,ambrpsil
317,2001,1,10,amorcane
317,2001,2,10,amorcane
317,2001,3,10,amorcane
317,2001,4,10,amorcane
317,2001,1,10,amphdrac
317,2001,4,10,amphdrac
317,2001,1,0.01,andrgera
317,2001,2,0.1,andrgera
317,2001,3,0.1,andrgera
317,2001,4,0.1,andrgera
317,2001,4,10,arenserp
317,2001,NA,100,arnoplan
317,2001,3,10,asclviri
317,2001,4,10,asclviri
317,2001,1,0.1,asteeric
317,2001,2,1,asteeric
317,2001,3,0.1,asteeric
317,2001,4,0.1,asteeric
317,2001,1,10,bromjapo
317,2001,4,10,bromjapo
317,2001,1,10,callalca
317,2001,4,1,callalca
317,2001,1,10,carebush
317,2001,3,1,carebush
317,2001,1,1,carefest
317,2001,2,0.1,carefest
317,2001,3,1,carefest
317,2001,4,1,carefest
317,2001,2,10,caregrav
317,2001,1,0.01,caremicr
317,2001,2,0.01,caremicr
317,2001,3,0.1,caremicr
317,2001,4,0.1,caremicr
317,2001,1,10,cerafont
317,2001,3,1,cerafont
317,2001,4,1,cerafont
317,2001,1,1,chamfasc
317,2001,2,10,chamfasc
317,2001,3,10,chamfasc
317,2001,4,0.01,chamfasc
317,2001,2,10,cirsalti
317,2001,4,10,cirsalti
317,2001,NA,100,coregran
317,2001,4,1,crotmona
317,2001,NA,100,cuscpent
317,2001,2,10,cypeseti
317,2001,1,10,dichacum
317,2001,2,10,dichacum
317,2001,3,10,dichacum
317,2001,4,1,dichacum
317,2001,1,10,dicholig
317,2001,2,0.01,dicholig
317,2001,3,1,dicholig
317,2001,4,0.1,dicholig
317,2001,2,10,digicogn
317,2001,1,10,dracampl
317,2001,4,10,dracampl
317,2001,1,0.01,eleomont
317,2001,2,10,eleomont
317,2001,3,0.1,eleomont
317,2001,4,0.1,eleomont
317,2001,1,1,elymcana
317,2001,2,1,elymcana
317,2001,3,10,elymcana
317,2001,4,10,elymcana
317,2001,2,10,elymvirg
317,2001,3,10,elymvirg
317,2001,4,0.1,elymvirg
317,2001,2,0.01,eragspec
317,2001,3,10,eragspec
317,2001,1,0.1,erigphil
317,2001,2,1,erigphil
317,2001,3,1,erigphil
317,2001,4,1,erigphil
317,2001,2,1,erigstri
317,2001,3,1,erigstri
317,2001,4,1,erigstri
317,2001,1,10,euphspat
317,2001,3,10,euphspat
317,2001,4,1,euphspat
317,2001,4,10,fimbpube
317,2001,1,10,unkngaur
317,2001,1,10,geracaro
317,2001,2,0.1,geracaro
317,2001,4,10,geracaro
317,2001,4,1,hedehisp
317,2001,3,1,hordpusi
317,2001,4,10,hordpusi
317,2001,2,1,houspusi
317,2001,4,0.1,houspusi
317,2001,NA,100,hypepunc
317,2001,1,1,hypohirs
317,2001,1,10,juncinte
317,2001,2,0.1,juncinte
317,2001,3,10,juncinte
317,2001,4,1,juncinte
317,2001,2,10,juncmarg
317,2001,2,1,krigcesp
317,2001,3,10,krigcesp
317,2001,4,1,krigcesp
317,2001,1,10,kummstip
317,2001,2,10,kummstip
317,2001,3,10,kummstip
317,2001,4,1,kummstip
317,2001,1,10,kummstri
317,2001,2,1,kummstri
317,2001,4,1,kummstri
317,2001,2,10,lespcune
317,2001,2,10,myosvern
317,2001,1,10,nemagemi
317,2001,3,10,nemagemi
317,2001,4,10,nemagemi
317,2001,NA,100,nothbiva
317,2001,4,10,ophienge
317,2001,1,1,oxaldill
317,2001,2,0.1,oxaldill
317,2001,3,0.01,oxaldill
317,2001,4,0.1,oxaldill
317,2001,1,0.1,paniance
317,2001,2,10,paniance
317,2001,3,1,paniance
317,2001,1,10,panivirg
317,2001,2,1,panivirg
317,2001,3,10,panivirg
317,2001,4,10,panivirg
317,2001,2,10,paspseta
317,2001,4,1,paspseta
317,2001,1,1,phalcaro
317,2001,3,10,phalcaro
317,2001,4,10,phalcaro
317,2001,1,10,planvirg
317,2001,2,1,planvirg
317,2001,3,0.1,planvirg
317,2001,4,0.1,planvirg
317,2001,1,0.1,poaprate
317,2001,2,1,poaprate
317,2001,3,0.1,poaprate
317,2001,4,1,poaprate
317,2001,2,1,polyvert
317,2001,1,10,rhuscopa
317,2001,1,0.1,ruelhumi
317,2001,2,1,ruelhumi
317,2001,3,1,ruelhumi
317,2001,4,1,ruelhumi
317,2001,1,1,rumecris
317,2001,2,0.1,rumecris
317,2001,1,1,schiscop
317,2001,2,1,schiscop
317,2001,3,10,schiscop
317,2001,4,0.01,schiscop
317,2001,1,10,scirpend
317,2001,2,10,scirpend
317,2001,3,10,scirpend
317,2001,4,10,scirpend
317,2001,1,10,setaparv
317,2001,2,10,setaparv
317,2001,4,1,setaparv
317,2001,NA,100,sileanti
317,2001,1,1,solacaro
317,2001,2,10,solacaro
317,2001,3,1,solacaro
317,2001,4,10,solacaro
317,2001,1,0.1,solicana
317,2001,2,1,solicana
317,2001,3,0.1,solicana
317,2001,4,1,solicana
317,2001,1,0.1,sorgnuta
317,2001,2,1,sorgnuta
317,2001,3,0.01,sorgnuta
317,2001,4,10,sorgnuta
317,2001,1,10,spheobtu
317,2001,3,10,spheobtu
317,2001,4,10,spheobtu
317,2001,1,0.1,sporcomp
317,2001,2,0.1,sporcomp
317,2001,3,0.01,sporcomp
317,2001,4,1,sporcomp
317,2001,1,1,stroleio
317,2001,2,0.1,stroleio
317,2001,3,0.1,stroleio
317,2001,4,1,stroleio
317,2001,3,10,symporbi
317,2001,4,10,symporbi
317,2001,4,10,tridflav
317,2001,3,10,trioperf
317,2001,1,1,vernarka
317,2001,2,0.1,vernarka
317,2001,3,1,vernarka
317,2001,4,10,vernarka
317,2001,1,1,vernbald
317,2001,2,10,vernbald
317,2001,3,10,vernbald
317,2001,4,1,vernbald
317,2001,1,1,veroarve
317,2001,4,10,veroarve
317,2001,1,1,violbico
317,2001,4,1,violbico
317,2001,4,10,vulpocto
317,2001,4,10,xantstru
319,2001,1,10,achimill
319,2001,2,10,achimill
319,2001,3,1,achimill
319,2001,4,10,achimill
319,2001,4,10,agrohyem
319,2001,4,10,ambrarte
319,2001,1,10,ambrpsil
319,2001,2,0.1,ambrpsil
319,2001,3,0.01,ambrpsil
319,2001,4,10,ambrpsil
319,2001,1,0.1,amphdrac
319,2001,2,10,amphdrac
319,2001,3,0.01,amphdrac
319,2001,4,1,amphdrac
319,2001,1,10,andrgera
319,2001,2,0.01,andrgera
319,2001,3,0.01,andrgera
319,2001,4,0.1,andrgera
319,2001,3,1,andrvirg
319,2001,1,10,arenserp
319,2001,2,10,arteludo
319,2001,3,1,arteludo
319,2001,1,10,asclviri
319,2001,2,1,asclviri
319,2001,3,10,asclviri
319,2001,4,10,asclviri
319,2001,1,10,asteeric
319,2001,2,1,asteeric
319,2001,3,1,asteeric
319,2001,4,10,asteeric
319,2001,3,1,bothsacc
319,2001,1,1,boutcurt
319,2001,4,10,boutcurt
319,2001,2,10,briceupa
319,2001,3,10,bromjapo
319,2001,4,10,bromjapo
319,2001,1,0.1,buchdact
319,2001,4,1,buchdact
319,2001,1,10,callalca
319,2001,1,10,careceph
319,2001,2,10,careceph
319,2001,3,1,careceph
319,2001,1,10,carefest
319,2001,2,0.01,carefest
319,2001,3,0.1,carefest
319,2001,4,10,carefest
319,2001,1,10,caregrav
319,2001,2,10,caregrav
319,2001,4,10,caregrav
319,2001,1,10,caremicr
319,2001,3,10,caremicr
319,2001,1,1,cerafont
319,2001,3,10,cerafont
319,2001,4,1,cerafont
319,2001,4,0.1,chaetain
319,2001,4,10,cirsundu
319,2001,1,1,conycana
319,2001,3,1,conycana
319,2001,4,0.1,conycana
319,2001,1,1,crotmona
319,2001,4,1,crotmona
319,2001,1,10,cuscpent
319,2001,2,1,cuscpent
319,2001,3,10,cuscpent
319,2001,4,1,delpcaro
319,2001,1,10,dicholig
319,2001,2,0.1,dicholig
319,2001,3,0.1,dicholig
319,2001,4,1,dicholig
319,2001,1,10,digicogn
319,2001,4,10,digisang
319,2001,1,10,dracampl
319,2001,3,10,dracampl
319,2001,4,10,dracampl
319,2001,1,10,elymvirg
319,2001,2,0.1,elymvirg
319,2001,3,0.01,elymvirg
319,2001,4,10,elymvirg
319,2001,1,10,eragspec
319,2001,2,10,eragspec
319,2001,4,10,eragspec
319,2001,1,1,erigstri
319,2001,2,10,erigstri
319,2001,3,1,erigstri
319,2001,4,0.1,erigstri
319,2001,4,10,euphmarg
319,2001,3,10,euphspat
319,2001,4,10,geracaro
319,2001,1,0.1,hordpusi
319,2001,3,10,hordpusi
319,2001,4,1,hordpusi
319,2001,1,1,houspusi
319,2001,3,1,houspusi
319,2001,1,0.01,kummstip
319,2001,2,1,kummstip
319,2001,3,1,kummstip
319,2001,4,0.01,kummstip
319,2001,3,0.1,kummstri
319,2001,4,10,lepivirg
319,2001,3,1,lespproc
319,2001,4,1,lespvirg
319,2001,4,10,miraalbi
319,2001,1,0.01,monacitr
319,2001,3,10,monacitr
319,2001,4,0.01,monacitr
319,2001,1,10,ophienge
319,2001,4,10,ophienge
319,2001,1,1,oxaldill
319,2001,2,10,oxaldill
319,2001,3,1,oxaldill
319,2001,4,0.1,oxaldill
319,2001,1,1,oxalviol
319,2001,1,10,panivirg
319,2001,2,1,panivirg
319,2001,2,10,paspseta
319,2001,3,10,paspseta
319,2001,4,1,paspseta
319,2001,2,10,phalcaro
319,2001,2,0.1,physpumi
319,2001,1,0.1,planvirg
319,2001,2,10,planvirg
319,2001,3,1,planvirg
319,2001,4,0.01,planvirg
319,2001,1,10,poaprate
319,2001,2,10,poaprate
319,2001,3,1,poaprate
319,2001,1,10,psortenu
319,2001,3,10,psortenu
319,2001,4,1,psortenu
319,2001,4,1,pyrrcaro
319,2001,1,10,raticolu
319,2001,4,10,raticolu
319,2001,2,10,ruelhumi
319,2001,3,1,ruelhumi
319,2001,4,10,ruelhumi
319,2001,1,1,salvazur
319,2001,2,10,salvazur
319,2001,1,1,schiscop
319,2001,2,10,schiscop
319,2001,3,1,schiscop
319,2001,4,1,schiscop
319,2001,1,0.1,setaparv
319,2001,2,1,setaparv
319,2001,4,10,setaparv
319,2001,1,10,sileanti
319,2001,4,1,sileanti
319,2001,2,10,solacaro
319,2001,NA,100,solicana
319,2001,1,10,sorgnuta
319,2001,2,0.01,sorgnuta
319,2001,3,0.1,sorgnuta
319,2001,4,10,sorgnuta
319,2001,1,10,spheobtu
319,2001,2,1,spheobtu
319,2001,3,10,spheobtu
319,2001,4,10,spheobtu
319,2001,1,0.01,sporcomp
319,2001,2,0.01,sporcomp
319,2001,3,0.1,sporcomp
319,2001,4,0.1,sporcomp
319,2001,1,10,stroleio
319,2001,2,1,stroleio
319,2001,3,1,stroleio
319,2001,4,10,stroleio
319,2001,1,10,toriarve
319,2001,3,10,toriarve
319,2001,1,10,tragbeto
319,2001,2,10,tragbeto
319,2001,NA,100,triolept
319,2001,1,0.1,trioperf
319,2001,2,10,trioperf
319,2001,3,1,trioperf
319,2001,4,0.01,trioperf
319,2001,2,10,tripdact
319,2001,1,10,vernarka
319,2001,2,10,vernarka
319,2001,1,10,vernbald
319,2001,2,1,vernbald
319,2001,3,1,vernbald
319,2001,2,1,veroarve
331,2001,1,10,acalgrac
331,2001,2,1,acalgrac
331,2001,4,10,acalgrac
331,2001,2,10,acalvirg
331,2001,1,1,achimill
331,2001,3,10,achimill
331,2001,4,1,achimill
331,2001,1,10,agalhete
331,2001,1,10,agroelli
331,2001,3,10,ambrarte
331,2001,4,0.01,ambrarte
331,2001,1,10,ambrbide
331,2001,3,1,ambrbide
331,2001,4,10,ambrbide
331,2001,1,1,ambrpsil
331,2001,2,10,ambrpsil
331,2001,3,1,ambrpsil
331,2001,4,0.1,ambrpsil
331,2001,1,1,andrgera
331,2001,2,1,andrgera
331,2001,4,10,andrgera
331,2001,NA,100,andrvirg
331,2001,1,10,anemcaro
331,2001,1,1,arenserp
331,2001,2,1,arenserp
331,2001,3,10,arenserp
331,2001,4,10,arenserp
331,2001,1,1,asclviri
331,2001,2,1,asclviri
331,2001,3,10,asclviri
331,2001,4,10,asclviri
331,2001,2,10,bothsacc
331,2001,3,0.01,bothsacc
331,2001,1,0.01,bromjapo
331,2001,2,0.1,bromjapo
331,2001,3,0.01,bromjapo
331,2001,4,0.01,bromjapo
331,2001,2,0.1,careceph
331,2001,4,10,careceph
331,2001,2,1,carefest
331,2001,3,0.1,carefest
331,2001,4,0.1,carefest
331,2001,NA,100,caregrav
331,2001,2,0.1,cerafont
331,2001,3,10,cerafont
331,2001,4,1,cerafont
331,2001,2,10,chaetain
331,2001,1,10,chaeaste
331,2001,1,10,chamfasc
331,2001,2,10,chamfasc
331,2001,3,10,chamfasc
331,2001,4,10,chamfasc
331,2001,1,1,chrypilo
331,2001,2,10,chrypilo
331,2001,3,0.1,chrypilo
331,2001,4,0.1,chrypilo
331,2001,1,1,conycana
331,2001,2,0.01,conycana
331,2001,3,0.1,conycana
331,2001,4,0.01,conycana
331,2001,1,10,crotsagi
331,2001,3,1,crotsagi
331,2001,1,0.1,crotglan
331,2001,2,1,crotglan
331,2001,3,0.1,crotglan
331,2001,4,1,crotglan
331,2001,3,1,crotmona
331,2001,NA,100,crotwill
331,2001,2,10,cypeechi
331,2001,1,10,cypelupu
331,2001,2,1,cypelupu
331,2001,3,0.1,cypelupu
331,2001,4,10,cypelupu
331,2001,1,1,daucpusi
331,2001,2,0.1,daucpusi
331,2001,3,0.1,daucpusi
331,2001,4,10,daucpusi
331,2001,1,0.1,desmcili
331,2001,2,1,desmcili
331,2001,3,10,desmcili
331,2001,4,10,desmcili
331,2001,2,1,desmsess
331,2001,1,10,dichspha
331,2001,2,10,dichspha
331,2001,1,10,digicogn
331,2001,2,10,digicogn
331,2001,4,1,digicogn
331,2001,4,0.01,digisang
331,2001,1,10,diodtere
331,2001,2,0.1,diodtere
331,2001,3,1,diodtere
331,2001,4,0.1,diodtere
331,2001,1,10,eragspec
331,2001,3,1,eragspec
331,2001,4,0.1,eragspec
331,2001,1,10,erigstri
331,2001,4,10,erigstri
331,2001,1,10,euphtetr
331,2001,4,10,euphtetr
331,2001,1,10,galaregu
331,2001,2,10,galaregu
331,2001,3,10,galaregu
331,2001,4,10,galaregu
331,2001,1,1,gamopurp
331,2001,2,10,gamopurp
331,2001,3,1,gamopurp
331,2001,4,0.01,gamopurp
331,2001,1,1,geracaro
331,2001,2,0.1,geracaro
331,2001,3,1,geracaro
331,2001,4,10,geracaro
331,2001,1,10,hedehisp
331,2001,2,10,hedehisp
331,2001,3,0.1,hedehisp
331,2001,4,0.01,hedehisp
331,2001,3,0.01,hordpusi
331,2001,4,10,hordpusi
331,2001,1,10,houspusi
331,2001,4,10,houspusi
331,2001,1,1,juncinte
331,2001,2,1,juncinte
331,2001,4,10,juncinte
331,2001,1,10,juncmarg
331,2001,3,10,juncmarg
331,2001,4,0.1,juncmarg
331,2001,2,10,junctenu
331,2001,4,10,junctenu
331,2001,NA,100,junctorr
331,2001,1,10,kummstip
331,2001,2,0.1,kummstip
331,2001,3,1,kummstip
331,2001,4,10,kummstip
331,2001,1,1,kummstri
331,2001,2,1,kummstri
331,2001,3,1,kummstri
331,2001,4,0.1,kummstri
331,2001,2,0.1,lepivirg
331,2001,3,1,lepivirg
331,2001,4,10,lepivirg
331,2001,3,1,lespproc
331,2001,1,1,lespvirg
331,2001,2,10,lespvirg
331,2001,3,1,lespvirg
331,2001,4,10,lespvirg
331,2001,1,10,myosvern
331,2001,1,1,nuttcana
331,2001,2,10,nuttcana
331,2001,3,10,nuttcana
331,2001,4,10,nuttcana
331,2001,1,1,oenolaci
331,2001,3,10,oenolaci
331,2001,4,10,oenolaci
331,2001,1,1,oenolini
331,2001,2,10,oenolini
331,2001,4,0.1,oenolini
331,2001,2,10,opunmacr
331,2001,1,10,oxaldill
331,2001,2,10,oxaldill
331,2001,3,0.1,oxaldill
331,2001,4,0.1,oxaldill
331,2001,1,10,oxalviol
331,2001,3,10,oxalviol
331,2001,4,10,oxalviol
331,2001,3,1,paniance
331,2001,1,10,paspseta
331,2001,2,1,paspseta
331,2001,4,0.01,paspseta
331,2001,4,10,planaris
331,2001,1,1,planpata
331,2001,4,0.1,planpata
331,2001,1,1,planvirg
331,2001,2,1,planvirg
331,2001,3,0.1,planvirg
331,2001,4,10,planvirg
331,2001,3,10,poaannua
331,2001,4,10,poaannua
331,2001,3,10,poaprate
331,2001,2,10,polyvert
331,2001,1,10,pyrrcaro
331,2001,2,10,pyrrcaro
331,2001,3,1,pyrrcaro
331,2001,4,10,pyrrcaro
331,2001,1,10,rhynharv
331,2001,3,10,rhynharv
331,2001,1,0.1,rubuostr
331,2001,1,1,rudbhirt
331,2001,2,0.1,rudbhirt
331,2001,3,0.1,rudbhirt
331,2001,4,0.01,rudbhirt
331,2001,1,1,rumehast
331,2001,2,10,rumehast
331,2001,3,10,rumehast
331,2001,4,10,rumehast
331,2001,1,0.1,schiscop
331,2001,2,0.01,schiscop
331,2001,3,0.1,schiscop
331,2001,4,10,schiscop
331,2001,NA,100,setaparv
331,2001,3,10,solacaro
331,2001,1,10,sperdiva
331,2001,2,10,sperdiva
331,2001,3,10,sperdiva
331,2001,4,10,sperdiva
331,2001,4,10,unknspir
331,2001,4,10,sporcomp
331,2001,1,1,stroleio
331,2001,2,0.1,stroleio
331,2001,3,0.01,stroleio
331,2001,4,0.1,stroleio
331,2001,1,10,stylbifl
331,2001,3,10,stylbifl
331,2001,2,1,tridflav
331,2001,3,10,tridflav
331,2001,4,10,tridflav
331,2001,1,1,trioperf
331,2001,2,0.1,trioperf
331,2001,3,1,trioperf
331,2001,4,10,trioperf
331,2001,1,1,valeradi
331,2001,1,1,veroarve
331,2001,2,0.01,veroarve
331,2001,3,0.1,veroarve
331,2001,1,10,violbico
331,2001,2,1,violbico
331,2001,1,10,vulpocto
331,2001,3,10,vulpocto
331,2001,4,10,vulpocto
331,2001,1,10,woodobtu
343,2001,1,10,acalgrac
343,2001,3,10,acalgrac
343,2001,1,10,acalvirg
343,2001,3,10,acalvirg
343,2001,4,1,acalvirg
343,2001,1,10,achimill
343,2001,2,10,achimill
343,2001,3,1,achimill
343,2001,4,10,achimill
343,2001,2,10,agrohyem
343,2001,4,1,agrohyem
343,2001,1,0.1,ambrbide
343,2001,3,1,ambrbide
343,2001,4,1,ambrbide
343,2001,1,1,ambrpsil
343,2001,2,0.1,ambrpsil
343,2001,3,0.1,ambrpsil
343,2001,4,1,ambrpsil
343,2001,2,10,amphdrac
343,2001,4,10,amphdrac
343,2001,3,10,anagmini
343,2001,1,0.01,andrgera
343,2001,2,0.01,andrgera
343,2001,3,0.1,andrgera
343,2001,4,0.1,andrgera
343,2001,3,0.1,antenegl
343,2001,NA,100,arenserp
343,2001,4,10,arnoplan
343,2001,1,10,asclviri
343,2001,2,1,asclviri
343,2001,3,10,asclviri
343,2001,4,10,asclviri
343,2001,2,1,asteeric
343,2001,3,10,asteeric
343,2001,4,0.1,asteeric
343,2001,1,1,asteoole
343,2001,2,0.1,asteoole
343,2001,3,10,asteoole
343,2001,4,0.1,asteoole
343,2001,1,10,careamph
343,2001,2,1,careamph
343,2001,3,1,careamph
343,2001,4,10,careamph
343,2001,1,10,carebush
343,2001,1,0.1,carefest
343,2001,2,1,carefest
343,2001,3,10,carefest
343,2001,4,0.1,carefest
343,2001,4,1,caremicr
343,2001,1,10,cerafont
343,2001,2,10,cerafont
343,2001,3,10,conycana
343,2001,4,1,conycana
343,2001,1,10,crotmona
343,2001,2,10,cuscpent
343,2001,1,10,cypeechi
343,2001,NA,100,cypelupu
343,2001,1,0.1,dichacum
343,2001,2,0.01,dichacum
343,2001,3,0.1,dichacum
343,2001,4,1,dichacum
343,2001,1,0.1,dicholig
343,2001,2,0.1,dicholig
343,2001,3,0.1,dicholig
343,2001,4,1,dicholig
343,2001,2,10,digicogn
343,2001,4,1,digicogn
343,2001,4,10,elymcana
343,2001,1,10,elymvirg
343,2001,4,1,elymvirg
343,2001,1,1,eragspec
343,2001,2,1,eragspec
343,2001,3,1,eragspec
343,2001,4,0.01,eragspec
343,2001,1,1,erigstri
343,2001,2,10,erigstri
343,2001,3,0.01,erigstri
343,2001,4,1,erigstri
343,2001,2,1,fimbpube
343,2001,4,1,fimbpube
343,2001,2,10,galivirg
343,2001,NA,100,gamopurp
343,2001,1,1,geracaro
343,2001,4,10,geracaro
343,2001,3,10,hedehisp
343,2001,NA,100,hordpusi
343,2001,2,10,houspusi
343,2001,1,1,juncinte
343,2001,2,1,juncinte
343,2001,3,1,juncinte
343,2001,4,0.1,juncinte
343,2001,1,10,juncmarg
343,2001,4,1,juncmarg
343,2001,1,10,kummstip
343,2001,3,1,kummstip
343,2001,4,10,kummstip
343,2001,1,0.1,kummstri
343,2001,2,0.01,kummstri
343,2001,3,0.1,kummstri
343,2001,4,1,kummstri
343,2001,2,10,lepivirg
343,2001,4,10,lespcune
343,2001,2,10,lespvirg
343,2001,3,10,lespvirg
343,2001,4,1,lespvirg
343,2001,2,1,linusulc
343,2001,2,10,lithinci
343,2001,1,10,medilupu
343,2001,1,10,oxaldill
343,2001,2,0.1,oxaldill
343,2001,3,0.1,oxaldill
343,2001,4,1,oxaldill
343,2001,3,1,oxalviol
343,2001,4,1,paniance
343,2001,4,0.01,panivirg
343,2001,1,1,paspseta
343,2001,2,1,paspseta
343,2001,3,10,paspseta
343,2001,4,1,paspseta
343,2001,NA,100,phalcaro
343,2001,1,1,planvirg
343,2001,2,1,planvirg
343,2001,3,10,planvirg
343,2001,4,1,planvirg
343,2001,1,0.1,poaprate
343,2001,2,10,poaprate
343,2001,3,10,poaprate
343,2001,1,10,polyvert
343,2001,2,1,polyvert
343,2001,3,10,polyvert
343,2001,4,10,polyvert
343,2001,NA,100,pyrrcaro
343,2001,2,10,raticolu
343,2001,1,1,rubuostr
343,2001,4,10,rubuostr
343,2001,1,1,ruelhumi
343,2001,2,1,ruelhumi
343,2001,3,1,ruelhumi
343,2001,4,1,ruelhumi
343,2001,1,10,rumecris
343,2001,1,10,schiscop
343,2001,2,0.01,schiscop
343,2001,3,0.1,schiscop
343,2001,4,0.1,schiscop
343,2001,4,10,scirpend
343,2001,2,1,setaparv
343,2001,3,1,setaparv
343,2001,4,10,setaparv
343,2001,1,10,sileanti
343,2001,NA,100,solacaro
343,2001,1,10,solicana
343,2001,1,0.1,sorgnuta
343,2001,2,10,sorgnuta
343,2001,3,0.1,sorgnuta
343,2001,4,10,sorgnuta
343,2001,1,10,spheobtu
343,2001,3,10,spheobtu
343,2001,1,10,sporcomp
343,2001,2,10,sporcomp
343,2001,3,1,sporcomp
343,2001,4,0.01,sporcomp
343,2001,1,0.01,stroleio
343,2001,2,0.1,stroleio
343,2001,3,0.01,stroleio
343,2001,4,1,stroleio
343,2001,1,0.01,tridflav
343,2001,2,1,tridflav
343,2001,1,10,triolept
343,2001,1,1,trioperf
343,2001,2,1,trioperf
343,2001,3,0.1,trioperf
343,2001,4,1,trioperf
343,2001,NA,100,tripdact
343,2001,1,10,vernbald
343,2001,3,10,vernbald
343,2001,1,10,veroarve
346,2001,1,1,acalgrac
346,2001,2,0.01,acalgrac
346,2001,3,1,acalgrac
346,2001,4,10,acalgrac
346,2001,3,10,acalvirg
346,2001,4,0.01,acalvirg
346,2001,1,10,achimill
346,2001,2,10,achimill
346,2001,3,10,achimill
346,2001,4,1,achimill
346,2001,1,10,agrohyem
346,2001,2,10,agrohyem
346,2001,4,10,agrohyem
346,2001,1,0.01,ambrpsil
346,2001,2,0.1,ambrpsil
346,2001,3,0.01,ambrpsil
346,2001,4,0.1,ambrpsil
346,2001,NA,100,amphdrac
346,2001,1,0.1,andrgera
346,2001,2,0.1,andrgera
346,2001,3,0.01,andrgera
346,2001,4,0.01,andrgera
346,2001,1,1,andrvirg
346,2001,2,10,antenegl
346,2001,3,10,antenegl
346,2001,4,10,antenegl
346,2001,4,1,arnoplan
346,2001,1,0.1,arteludo
346,2001,4,10,asclvert
346,2001,1,1,asclviri
346,2001,2,10,asclviri
346,2001,3,1,asclviri
346,2001,4,0.1,asclviri
346,2001,1,1,asteeric
346,2001,2,1,asteeric
346,2001,3,10,asteeric
346,2001,4,10,asteeric
346,2001,NA,100,baptaust
346,2001,2,10,baptbrac
346,2001,3,10,baptbrac
346,2001,4,0.1,baptbrac
346,2001,1,10,boutcurt
346,2001,2,10,boutcurt
346,2001,1,0.01,bouthirs
346,2001,2,10,briceupa
346,2001,NA,100,bromjapo
346,2001,1,10,buchdact
346,2001,2,10,buchdact
346,2001,4,1,callalca
346,2001,2,10,careamph
346,2001,1,10,carebush
346,2001,2,10,carebush
346,2001,3,10,carebush
346,2001,4,0.01,carebush
346,2001,1,0.01,carefest
346,2001,2,10,carefest
346,2001,1,10,caregrav
346,2001,2,10,chamnuta
346,2001,4,10,chamnuta
346,2001,4,10,chlovert
346,2001,4,10,crotmona
346,2001,1,0.01,cuscpent
346,2001,1,10,cypelupu
346,2001,4,10,cypelupu
346,2001,1,10,dalecand
346,2001,1,0.1,dicholig
346,2001,2,10,dicholig
346,2001,3,10,dicholig
346,2001,4,0.1,dicholig
346,2001,1,0.1,digicogn
346,2001,2,10,digicogn
346,2001,4,10,digicogn
346,2001,NA,100,digisang
346,2001,NA,100,eleomont
346,2001,4,10,elymcana
346,2001,1,1,elymvirg
346,2001,2,10,elymvirg
346,2001,4,10,elymvirg
346,2001,1,1,eragspec
346,2001,2,1,eragspec
346,2001,3,10,eragspec
346,2001,4,10,eragspec
346,2001,1,1,erigstri
346,2001,2,1,erigstri
346,2001,3,0.01,erigstri
346,2001,4,10,erigstri
346,2001,NA,100,festprat
346,2001,4,10,juncinte
346,2001,1,1,koelmacr
346,2001,2,10,koelmacr
346,2001,4,0.1,koelmacr
346,2001,1,1,krigcesp
346,2001,3,10,krigcesp
346,2001,4,10,krigcesp
346,2001,1,10,kummstip
346,2001,2,10,kummstip
346,2001,3,1,kummstip
346,2001,4,10,kummstip
346,2001,4,0.1,kummstri
346,2001,NA,100,lespproc
346,2001,1,10,linusulc
346,2001,2,10,linusulc
346,2001,4,10,medilupu
346,2001,1,10,mimoquad
346,2001,2,10,mimoquad
346,2001,3,10,mimoquad
346,2001,2,10,monafist
346,2001,3,10,nemagemi
346,2001,1,10,oxaldill
346,2001,3,0.1,oxaldill
346,2001,4,10,oxaldill
346,2001,1,10,oxalviol
346,2001,2,1,oxalviol
346,2001,3,10,oxalviol
346,2001,4,10,oxalviol
346,2001,2,1,paniance
346,2001,3,1,paniance
346,2001,4,10,paniance
346,2001,1,0.1,panivirg
346,2001,2,1,panivirg
346,2001,3,0.1,panivirg
346,2001,4,0.1,panivirg
346,2001,4,10,paspseta
346,2001,1,1,physpumi
346,2001,2,10,physpumi
346,2001,1,10,physvirg
346,2001,4,0.01,physvirg
346,2001,1,0.1,poaprate
346,2001,4,10,poaprate
346,2001,3,10,polyvert
346,2001,3,10,prenaspe
346,2001,4,10,prenaspe
346,2001,4,10,psortenu
346,2001,NA,100,rubuostr
346,2001,1,1,ruelhumi
346,2001,2,1,ruelhumi
346,2001,3,0.1,ruelhumi
346,2001,4,0.01,ruelhumi
